local_results,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,0,1,3.5770000000000004,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.701425423282455,5.268934898758659,169
1,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.6410805913458608,0.0,0.0,0.2090269973603742,0.0360661735880614,0.0,0.0,0.0,0.0,0.0,0.1138262377057034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3166852173728274,2.4481562163132646,175
1,0,0,0,2.1340000000000003,0,0,0,0,0,0,0,0,0,0,0,0.6700277406955057,0.0566080608969807,0.0391967506461782,0.0,0.1670690487687108,0.0,0.0,0.0,0.0,0.0,0.0670983989926245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9707789171582248,10.614907170640995,182
1,0,0,0,1.4640000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928681338343174,0.0,0.0713186616568259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.237893830703962,11.788547790113482,360
1,1,0,1,8.192,0,0,0,0,0,0,0,0,0,0,0,0.0223469718233833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776530281766168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7284646188557415,7.236905057437635,266
1,1,0,1,20.369,0,0,0,0,0,0,0,0,0,0,0,0.0223469718233833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776530281766168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.843487172340376,7.493000940490033,266
1,1,0,1,5.1880000000000015,0,0,0,0,0,0,0,0,0,0,0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674783974862532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.068380594320411,8.18325047286498,266
1,0,0,0,229.052,0,0,1,1,0,0,1,0,0,0,0,0.2790277872835536,0.1509650263500103,0.0,0.0,0.0,0.1390647457395113,0.0,0.0,0.4309424406269247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.206074192613202,6.310843304802937,266
1,0,0,0,9.684,0,0,0,0,0,1,1,0,0,0,0,0.4923838908736603,0.0,0.0,0.0,0.0,0.0,0.0459645988957453,0.2122848327379019,0.0,0.0,0.0485466060409223,0.0575430334524195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.538368424654691,6.532322647321943,841
1,1,0,1,7.568,0,0,1,0,0,0,0,0,0,0,0,0.0,0.05316037022877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838278311742583,0.0630117985969716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7069275337113576,7.405845753886259,289
1,1,0,1,5.476,0,0,0,0,0,0,0,0,0,0,0,0.1245049061560814,0.0,0.2601854984773998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.288283308283186,8.985710842142563,295
1,1,0,1,5.888000000000001,0,0,0,0,0,0,0,0,0,0,0,0.8560092017155139,0.0,0.1070769395379525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369138587465336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.909838757293656,4.739386344107198,295
1,1,0,1,6.45,0,0,0,0,0,0,0,0,0,0,0,0.2493297098145074,0.0,0.2761869152060116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2200726714195818,6.705100394095243,295
1,1,0,1,6.827999999999999,0,0,1,0,0,0,0,0,0,0,0,0.9520790302373616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479209697626384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.806141745277091,11.168215327829738,295
1,1,0,1,128.496,0,0,1,0,0,0,0,0,0,0,0,0.4524611506034058,0.0,0.1350016531658125,0.2750351297735162,0.0,0.0,0.0,0.0,0.0,0.0,0.0427756653992394,0.0,0.0,0.0,0.0,0.0947264010580261,0.0,0.0,0.0,0.0,1,1,0,1.81384706569206,12.869096685839832,1037
1,1,0,1,5.9270000000000005,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1420223394149824,0.0,0.0,0.0,0.830855907497789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2008845381677062,9.643556824615173,306
1,1,1,0,39.076,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1094575940204033,0.0,0.0,0.0,0.8905424059795967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.869772146425787,8.743548060924255,306
1,1,1,0,37.942,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.233843251989987,5.852420846735272,306
1,1,1,0,1.291,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.636058677930354,4.737828697762946,306
1,1,1,0,19.317,0,0,0,0,0,0,0,0,0,0,0,0.2775768304411102,0.1501800015319279,0.0,0.2225125320215491,0.0,0.0,0.0,0.0,0.0,0.1064775019361866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432531340692259,1,1,0,1.9934750731286444,6.000478796409133,318
1,1,0,1,2.2390000000000003,0,0,1,0,0,0,0,0,0,0,0,0.3146867708539119,0.013471015692158,0.3808405102220609,0.0,0.0,0.0,0.0667997928357475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378395117757927,0.0,0.0,0.1743757041181904,0.0001494999759731,1,0,1,1.389040586787916,2.3220935593820884,335
1,1,1,0,12.806,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0555602018343508,0.0,0.0,0.0,0.0,0.0,0.9444397981656492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.245273726280932,4.444202993100557,339
1,1,0,1,6.593,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.1975351202275273,0.1526975782125311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497673015599414,1,1,0,2.6625645709410786,4.686998989949272,339
1,1,1,0,4.311,0,0,1,0,0,0,0,1,0,0,0,0.022086360871931,0.0022139709569688,0.0697534223189611,0.0003094224469979,0.0,0.0,0.0,0.0,0.0,0.0,0.0001493763537231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054874470514176,0,0,0,1.890850371872286,4.81823107769407,1207
1,0,0,0,97.652,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3559362684910403,3.8334991437238792,361
1,1,1,0,29.432,0,0,1,0,0,0,0,1,0,0,0,0.0301360489747191,0.0,0.0029189747919956,0.0,0.0,0.0,0.0,0.0,0.9508069036301564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0492400329467144,4.09507762679793,361
1,0,0,0,111.209,0,0,0,0,0,0,0,0,0,0,0,0.0761306916573291,0.0,0.3149256391973108,0.0,0.2760390139553835,0.0,0.0,0.0,0.0,0.0,0.3329046551899766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.758328945453538,8.065648856225916,361
1,1,0,1,8.226,0,0,1,0,0,1,0,0,0,0,0,0.7154167710119244,0.0,0.0398759415152857,0.0,0.0,0.0,0.0202172949856483,0.0545260156806842,0.0,0.0,0.1699639768064573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.249754144513137,8.090039067900085,699
1,0,0,0,114.615,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.74849179904508,7.507200386041442,373
1,0,0,0,17.887,0,0,1,0,0,0,0,0,0,0,0,0.0341839569092534,0.0788990604091688,0.0,0.8869169826815778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4033972690195529,4.83760642621383,1754
1,0,0,0,2.2670000000000003,0,0,0,0,0,0,0,0,0,0,0,0.4666162541566084,0.0,0.0687064343813318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245411976849024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.309858576960544,7.435869195281626,374
1,1,0,1,14.08,0,0,0,0,0,0,0,0,0,0,0,0.4666162541566084,0.0,0.0687064343813318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245411976849024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9307965112452647,3.358046288006172,374
1,1,1,0,13.355,0,0,0,0,0,0,1,0,0,0,0,0.0487966762059097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790263076233492,0.499603489294211,0.2599472468365341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126262800399958,0,0,0,2.195445217436142,7.259666996749263,374
1,1,0,1,5.742000000000001,0,0,0,0,0,0,0,0,0,0,0,0.0705279067256827,0.0,0.1512846809888804,0.0,0.0,0.0,0.0,0.0,0.682937493252726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.090505114035816,7.999635961141636,1016
1,1,0,1,11.06,0,0,0,0,0,0,0,0,0,0,0,0.2088688616928668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911311383071331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.267372337238301,5.071159518716198,381
1,1,0,1,6.2200000000000015,0,0,0,0,0,0,0,0,0,0,0,0.1275234805138724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8724765194861276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.364902399058907,4.141848184866068,403
1,1,1,0,19.46,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5572327738515902,0.0,0.3706272084805654,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.096841442420688,6.11007834869388,405
1,0,0,0,5.73,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0382543452445211,0.0,0.0,0.0322735614811616,0.1634729569254021,0.0,0.0494872071683039,0.2276044478030875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.4554778390971883,5.618003065754881,1409
1,0,0,0,24.077,0,0,0,0,0,0,0,1,0,0,0,0.0,0.2997842692119554,0.0009908565264832,0.3637384138770085,0.0355015113697651,0.0,0.0,0.0,0.0,0.285887192865833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.134841829258192,5.556584788867859,437
1,1,1,0,1.898,0,0,0,0,0,0,1,0,0,0,0,0.0117885401539073,0.0002377346984128,0.8658762849302045,0.0004496286687372,2.067258247068372e-05,0.0,7.752218426506395e-05,0.0,0.0001447080772947,0.0,0.0002997524458248,0.0,0.0,1.550443685301279e-05,0.0,0.0298098639227259,0.0,0.0,0.0,5.16814561767093e-05,1,1,0,2.658019267496645,4.639716529740675,1205
1,1,1,0,12.399,0,0,1,0,0,0,0,0,0,0,0,0.1093677461026596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244053906759874,0.6094114797445956,0.0,0.0,0.0,0.0,0.0,0.0,0.038088637999825,0.0,0,0,0,2.175206163664216,12.44067286586766,445
1,1,1,0,98.132,0,0,1,0,0,0,1,0,0,0,0,0.0391523167100341,0.0,0.3246211556203767,0.0,0.0,0.0,0.0,0.0,0.6362265276695891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.293782680190797,8.57195558152697,1031
1,1,0,1,15.378,0,0,0,0,0,0,0,0,0,0,0,0.0,0.394736842105263,0.0,0.0,0.0,0.605263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5936115666962163,4.700007526748926,452
1,0,0,0,15.637,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.3741633607974774,0.0,0.0191977757433966,0.0,0.0,0.0,0.0383887702166615,0.0,0.0,0.0,0.4834096226223172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.331035926081579,5.476007380955744,455
1,1,0,1,119.621,0,0,0,0,0,0,0,0,0,0,0,0.4615868028279655,0.0,0.0823880597014923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191280439905734,0.0,0.0,0.0,0.0,0.0,0.0,0.2368970934799686,0.0,0,0,0,3.417169151171854,6.46412246311586,1516
1,0,0,0,7.033,0,0,0,0,0,0,0,0,0,0,0,0.5142969363707777,0.0,0.0,0.0,0.0,0.046967792615868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888688138256088,0.0498664571877454,0,0,0,2.3485140248824456,5.585445535623663,1066
1,0,0,0,69.59700000000001,0,0,1,0,0,0,0,0,0,0,0,0.0890632563116193,0.3718696660127889,0.1062424103465552,0.0601822366018732,0.0778539219932234,0.0,0.0,0.0,0.0,0.2769639687837024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178245399502372,0,0,0,2.641482956830097,6.5983755047142205,465
1,0,0,0,6.814,0,0,1,1,0,0,0,0,0,0,0,0.0,0.4849392732641085,0.4428585606709095,0.0,0.0,0.0,0.0,0.0,0.0,0.0722021660649819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.662843608264131,3.990982049226947,475
1,1,0,1,9.105,0,0,1,0,0,0,0,0,0,0,0,0.120829198368067,0.0,0.775796669974639,0.0115723894585951,0.0,0.0,0.0,0.0228250082699304,0.0,0.0,0.0689767339287683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.634130525024472,2.948797886364777,496
1,1,0,1,14.095999999999998,0,0,0,0,0,0,0,0,0,0,0,0.0395301231028385,0.0585003430369084,0.0,0.0,0.0,0.0,0.0,0.0,0.901969533860253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.5190989288142926,4.377516479195996,498
1,0,0,0,22.918000000000006,0,1,1,1,0,0,1,0,0,0,0,0.1339655901460194,0.0,0.3182884035607006,0.0342615829850794,0.0389183905458019,0.1190506263076678,0.1435757472583594,0.0,0.0,0.0,0.0,0.0,0.0,0.2119396591963712,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.8545718537649774,8.275998697709642,1540
1,0,0,0,26.35100000000001,0,0,0,0,0,1,0,0,0,0,0,0.6653090777445922,0.0,0.0,0.0,0.0,0.0,0.0,0.1082269888677708,0.0,0.0,0.2264639333876368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,10.326327080792334,392
1,0,0,0,4.692,0,0,1,0,0,0,0,0,0,0,0,0.0887554936220386,0.0,0.1965483974702541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519348268839104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627612820237968,0.0,0,0,0,-1.2241755116434554,6.190616590000845,512
1,1,1,0,11.741,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2428884026258205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7571115973741794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.773934884315503,6.889031069983857,512
1,0,0,0,9.894,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4700036292457356,6.9095706302345175,513
1,0,0,0,3.958,0,0,0,0,0,0,0,0,0,0,0,0.1057949786006911,0.0,0.0,0.7688073604467536,0.0,0.0,0.0,0.0,0.0,0.0,0.0405499736799944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323907719772045,0.0,0,0,0,3.122056506887485,4.41177959282323,540
1,1,1,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.970517024412928,9.360718544838877,544
1,0,0,0,6.532,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.984323142265982,9.564763803161274,502
1,1,1,0,10.746,0,0,1,0,0,0,0,0,0,0,0,0.3994048603074889,0.0,0.1823235245495124,0.2692180525706728,0.0,0.0,0.0,0.0655893536121672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617767399570177,0.0216874690031408,0.0,0,0,0,0.7966058889281753,4.796211944399098,559
1,1,1,0,31.84800000000001,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8632986627043093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.501766436583851,4.853677344237803,571
1,1,1,0,1.118,0,0,0,0,0,0,0,0,0,0,0,0.1276904948939512,0.0,0.3312333071484681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5410761979575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0178320600481445,11.76354693654542,1105
1,0,0,0,3.294,0,1,0,0,0,0,0,0,0,0,0,0.0467896873865249,0.0,0.0605288350443996,0.0,0.0,0.082599940580332,0.0,0.0,0.5979929356617041,0.0,0.1726141352787772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.2199445738356347,11.350949611509376,580
1,1,0,1,4.203,0,0,0,0,0,0,0,0,0,0,0,0.1481461115475254,0.0,0.4615868028279655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711390416339355,0.1026394344069127,0.0,0.0,0.0,0.0,0.0,0.0,0.1164886095836606,0.0,1,1,0,3.27574753094474,3.794184968259207,585
1,1,0,1,10.272,0,1,1,0,0,0,0,1,0,0,0,0.4890466853902815,0.0,0.0300037093953684,0.0,0.0,0.0438768480737639,0.0,0.0,0.1866885697631284,0.0633670711673997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.1181268817675973,4.031706456373157,590
1,0,0,0,3.563,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4300314218381775,0.0,0.0556716417910447,0.2053809897879026,0.0,0.0,0.0,0.09827965435978,0.0,0.0,0.0,0.0,0.0,0.0,0.1386174391201886,0.0,0.0,0.0,0.0,0,0,0,1.8337008370162269,7.778373102990945,416
1,0,0,0,11.422,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0240426495696713,0.3412430165975585,0.0,0.0,0.3898393672253388,0.0,0.0,0.0,0.0,0.244874966607431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.3814367534840004,9.03274196353552,607
0,0,0,0,42.703,0,1,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.0391287544169611,0.3907299028268551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472714222614841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6272778305624318,5.2630942523379804,616
0,0,0,0,8.712,0,1,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.0330112632508833,0.3594743816254416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788317137809187,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0,0,0,1.014868295235149,6.610973260664027,616
0,0,0,0,44.219,0,1,1,0,0,0,0,0,0,0,0,0.2860422173954527,0.0,0.5439825338294804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232358438147193,0.0,0.0,0.0,0.0,0.0,0.0,0.1467394049603475,0.0,0,0,0,3.0396056079979608,5.8056378544965295,616
0,0,0,0,2.3200000000000003,0,1,1,0,0,0,0,0,0,0,0,0.1923715911524813,0.0367469565670422,0.5589265350305938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327700883941441,0.0,0.0,0.0,0.0,0.0,0.0,0.1552194223989719,0.0,1,1,0,2.300783471047417,6.484374132848596,616
0,0,0,0,1.7460000000000002,0,0,1,0,0,1,1,0,0,0,0,0.0422816709821375,0.0,0.2302552292767908,0.02469960743136,0.1263438614912834,0.3457945040390422,0.0,0.2306251267793859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8997547632340556,11.15724061643952,619
0,0,0,0,5.9110000000000005,0,1,0,0,0,0,0,0,0,0,0,0.3244257950530036,0.0312555212014134,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0,0,0,2.616373412530306,5.081404364984463,616
0,0,0,0,32.715,0,1,0,0,0,0,0,0,0,0,0,0.166502871024735,0.0,0.2306923586572438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.4254416961130742,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,1,0,1,1.939029387963091,7.069801846934761,616
0,0,0,0,11.113,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1009658297667818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12404160849564,0.7407822763371708,0.0,0.0,0.0,0.0,0.0,0.0,0.0342102854004073,0.0,1,0,1,3.010817910972032,3.5350870434339554,616
0,0,0,0,23.717,0,1,1,0,0,0,0,0,0,0,0,0.1863696004528029,0.0589673004193573,0.0408294527772774,0.0,0.0266279039851809,0.5611541331137927,0.0,0.0,0.0,0.0,0.0804690112943476,0.0,0.0,0.0455825979572409,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.8064180154444633,4.586690483241221,623
0,0,0,0,32.196000000000005,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.6799911660777385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.571643143975916,7.130701210770895,624
0,1,1,0,26.792,0,0,0,0,0,0,0,0,0,0,0,0.0690757508833922,0.0,0.0,0.0836296378091872,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,1,1,0,4.301724518356832,6.817123538195229,632
0,1,1,0,10.755999999999998,0,0,0,0,0,0,0,0,0,0,0,0.021449999222826,0.0116317024771122,0.0367188754812001,0.0,0.0,0.0,0.0,0.0328899988083333,0.6376556290704486,0.0897843083411481,0.0,0.0,0.0003005072354887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.011999246017864,3.9932711401286647,643
0,0,0,0,37.512,0,1,0,0,0,0,0,0,0,0,0,0.1432530918727914,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.7263085247349824,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.808920651487172,7.954076933979909,1144
0,0,0,0,19.875,0,1,0,0,0,0,0,0,0,0,0,0.1432530918727914,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.7263085247349824,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.624660881787285,8.744914249940155,1144
0,1,0,1,5.8130000000000015,0,1,0,0,0,0,0,0,0,0,0,0.2340989399293285,0.0,0.2015514575971731,0.0,0.0,0.0,0.0,0.0,0.3842756183745584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.548568087964035,5.339065758359679,650
0,1,1,0,19.004,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.6795350479597567,0.1859576611152597,0.0607123630238089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.4904590027302325,7.395159756501735,52
0,1,1,0,45.301,0,1,0,0,0,0,0,0,0,0,0,0.0003259604190919,0.000119001422843,0.0025145518044236,0.0,0.0002535247704047,5.69137239684388e-05,0.0,0.0,0.9966420902858624,0.0,4.656577415599538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.83244120756554,10.55189672160538,663
0,0,0,0,25.216,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0974271201413427,0.0350485865724381,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0690757508833922,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.695904719050689,4.581041414409497,676
0,0,0,0,29.114,0,1,0,0,0,0,0,0,0,0,0,0.0312555212014134,0.0,0.3850320229681978,0.0,0.0,0.0,0.0,0.0,0.0,0.5507011925795054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8299728050590147,7.690739050187891,679
0,0,0,0,2.331,0,1,0,0,0,0,0,0,0,0,0,0.0312555212014134,0.0,0.3850320229681978,0.0,0.0,0.0,0.0,0.0,0.0,0.5507011925795054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.71111217513803,7.167282445768251,679
