ad,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_scholarly_articles,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
0,1,1,0,15.553,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5509843100003277,0.1884503259196173,0.0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,0.1942742965704739,0.0,0.0,0.0,0.0,0.0,1,1,0,2.265921108622454,11.33734077246099,1223
0,1,1,0,24.540000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.18007398409894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518661660777387,1,0,1,2.1184218413207203,9.70579906697343,1226
0,0,0,0,11.243,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0680598498233214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518661660777386,1,1,0,3.1780538303479458,5.824021750542496,1226
0,1,1,0,33.423,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1984015198663565,0.0,0.0,0.0,0.0,0.0,0.0,0.6859969209603983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.545766538044763,4.580467573347719,1226
0,1,0,1,6.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0391287544169611,0.8966044611307421,0.0,0.0,0.0,0.0,0.0,0.0,0.0642667844522968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1092430329166256,6.893571158275763,1226
0,1,1,0,14.942,1,0,0,0,0,0,0,0,0,0,0,0,0,0.057618703453477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517833013857901,0.5856204631870031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.347367235765939,10.331249951456082,1226
0,1,1,0,8.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0356712446454353,0.0,0.1559833904089157,0.0,0.0546971016740844,0.0,0.0,0.0422816709821375,0.639719832472228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.7394537400768697,9.982240921677548,1226
0,1,1,0,13.988,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0415866880670836,0.0,0.0,0.859183071833339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.196112848483529,5.782042055041236,1226
0,1,1,0,9.961,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0356712446454353,0.0,0.0378727313947521,0.0546971016740844,0.0,0.0746417363704702,0.0,0.1945839846313554,0.0,0.0,0.0669812784134975,0.0,0.0,0.0,0.0,0.501777894447958,0.0,0.0,0.0,0.0,0,0,0,2.2796234813566985,7.836190368714558,1229
0,0,0,0,2.7270000000000003,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,0.0,0.7177204137099851,0.1810227146950671,0.0644915327192452,0.0,0.0,0.0367653388757025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4729306677794374,5.823377201541851,1229
0,1,1,0,21.907,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.3651954660064058,0.0,0.0661018104172818,0.0,0.0,0.0710480884991935,0.0,0.0,0.1484735252027349,0.0,0.0,0.0,0.1237194193944074,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0556610130144324,6.524438574096969,1232
0,0,0,0,33.690000000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0675321170247219,0.5112544532009069,0.0,0.0,0.0,0.0,0.0,0.2611410989960055,0.1295152758285652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.757030823323832,4.036715449385464,1235
0,0,0,0,0.531,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0444400884881408,0.0,0.0,0.0496135644479291,0.5711475455741929,0.0,0.0,0.0,0.0,0.0,0.0875850578253199,0.0,0.0641819047352356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.720800380287561,13.56621857173944,1236
0,0,0,0,10.561,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3401466868115011,0.0,0.0239654064567667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358879067317322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.4014306877775,8.856858610115012,1237
0,1,0,1,10.622,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0606256984717932,0.9393743015282068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0704224642965458,6.91430478407229,1237
0,1,1,0,22.651,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0415866880670836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.226764626288438,4.427358444671965,1237
0,1,0,1,29.516,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949381625441696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1878391310827427,3.602422468875343,1237
0,1,1,0,1.7970000000000002,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0368480411189379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348882356203893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.4701313642058462,3.771012283652458,1366
0,0,0,0,4.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430984982332155,0.0,1,1,0,2.817860800433648,6.11266839178646,1237
0,1,1,0,31.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.4875153830117752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5124846169882248,0.0,0.0,0.0,0.0,0,0,0,1.6787773905127132,7.757250865456365,1241
0,1,1,0,34.536,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0673809978639529,0.0,0.0,0.0,0.0530712189361443,0.0,0.4868624420401856,0.1887999351660502,0.0,0.0,0.0239654064567667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.939229528666332,4.217476231365046,1241
0,0,0,0,6.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3080830388692579,0.3200088339222616,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219202738515901,0.0,0.0,0.0836296378091872,0.0,1,1,0,3.5376204227718,3.628359514318148,1241
0,1,1,0,30.181,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97530039256864,0,0,0,3.385745277103234,5.9346481336027805,1241
0,1,1,0,86.44300000000001,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134966168411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.379837542540746,6.770196358172,1241
0,0,0,0,7.420000000000001,0,0,1,1,0,0,1,0,0,0,0,0,0,0.13170521495279,0.0804690112943476,0.0772402171396227,0.0,0.0,0.399418559777715,0.0,0.0840386940749697,0.0,0.0,0.0589673004193573,0.0,0.0,0.1681610023411973,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7424134218628634,6.880992324712689,1241
0,0,0,0,16.222,0,0,1,1,1,1,0,1,0,0,0,0,0,0.0444400884881408,0.1235333650695864,0.1517669625605555,0.4057573296743301,0.0496135644479291,0.0,0.0,0.0,0.0,0.0,0.2248886897594578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.816150667642628,10.392729188925768,1241
0,1,1,0,13.465000000000002,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0600609256772249,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.7485472829113303,0.0,0.0,0.1033771168397261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.8937164584455033,10.653797628870423,1241
0,1,1,0,6.061,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0378727313947521,0.0337740284224468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613719617693035,0.0422816709821375,0.0,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.6000937262635624,7.442132376682499,1241
0,1,1,0,11.84,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0535939386701696,0.0,0.685502169499622,0.0,0.0,0.0,0.0,0.1170733649138171,0.0,0.0,0.1438305269163913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.942804361017581,7.373086760724914,1631
0,1,0,1,202.787,0,0,1,1,0,1,1,0,0,0,0,0,0,0.2153431553798457,0.0425140077931681,0.0,0.0,0.0,0.0,0.4121277624505817,0.1155820700247446,0.0,0.0,0.2144330043516596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.979450440979708,8.243679603591255,1245
0,0,0,0,107.31,0,0,1,1,0,0,0,0,0,1,0,0,0,0.154910549219261,0.0,0.0,0.0,0.0,0.0,0.0889601524502972,0.0,0.0,0.0,0.0,0.0,0.7561292983304417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.207284913139721,11.175581958904,1247
0,1,1,0,6.045000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357332155477032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.4819021407677018,4.491799899815784,1247
0,0,0,0,8.681000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0223469718233833,0.0,0.0,0.0,0.0,0.0,0.0,0.9776530281766168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.8623732485560465,10.478002452558316,1249
0,1,1,0,17.714000000000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4278603525751815,0.0,0.0398956729409545,0.0,0.0,0.0,0.0,0.0,0.0445401124972503,0.0,0.0931967444929767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.432728347941503,7.402763667217439,1251
0,1,1,0,8.271,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4531125085016765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3892213996535925,5.006392974838123,1253
0,1,1,0,10.442,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4531125085016765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1127554207097696,2.601281286708927,1253
0,1,1,0,1.938,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0350485865724381,0.6136870583038869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2158025560795132,13.673225473040423,1259
0,1,1,0,9.579,0,0,1,1,1,1,0,1,0,0,0,0,0,0.1048609782103506,0.1786983623588594,0.0,0.0,0.0,0.46783497826503,0.0,0.0,0.0484389096973507,0.0,0.159300926811931,0.0,0.0,0.0408658446564781,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.581572601125427,7.425130209143882,1260
0,1,0,1,5.9,0,0,1,1,1,1,0,0,0,1,0,0,0,0.1201326356777804,0.1590715502555366,0.0775614504745679,0.5510769043562912,0.0,0.0,0.0,0.0,0.0,0.0,0.0557799951326356,0.0,0.0363774641031881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.582789275589868,7.705223735377222,1260
0,1,1,0,10.122,0,0,1,1,1,1,0,0,0,1,0,0,0,0.1201326356777804,0.1590715502555366,0.0775614504745679,0.5510769043562912,0.0,0.0,0.0,0.0,0.0,0.0,0.0557799951326356,0.0,0.0363774641031881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.7749523509116738,2.9070103434931864,1260
0,1,1,0,12.449000000000002,0,0,1,0,1,0,0,0,0,1,0,0,0,0.072940745657199,0.1838051861854301,0.518246629894949,0.0524569152953562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009658297667818,0.0,0.0,0.0,0.0,0.0,0.0,0.0715846932002837,0.0,0,0,0,1.426716275618806,5.304274587022164,1260
0,0,0,0,20.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.81992601590106,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8721098218817136,7.404140946593069,1418
0,1,1,0,113.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0391287544169611,0.0,0.215122570671378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144931537102474,1,1,0,4.362601686048134,5.315975539281517,1264
0,1,1,0,51.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3457945040390422,0.0746417363704702,0.2254286634767979,0.0,0.0546971016740844,0.0,0.0,0.0,0.0422816709821375,0.0625723388261122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1167373264235327,6.142970303635957,1264
0,0,0,0,2.4730000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2192027385159011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780797261484099,1,1,0,2.056428767370763,10.447411812727603,1264
0,1,0,1,10.311,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,5.038055889672248,5.590165747869234,1264
0,1,1,0,7.319000000000001,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1263042983243365,0.061400806354394,0.646650682454425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656442128668443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3702437414678603,3.924129426089856,1264
0,0,0,0,5.787999999999999,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0386085676279526,0.4108238302488669,0.0,0.0,0.0,0.0,0.2090506386331056,0.2555823894822486,0.0,0.0,0.0859345740078262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.636770037315385,9.86147537085738,1264
0,0,0,0,7.192,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0346293600205537,0.0,0.0,0.0,0.7139973329092089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079927083205892,0.0,0.0,0.0,0.0,0.0,1,1,0,2.67827804276854,7.044503118291585,1267
0,0,0,0,1.951,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1513808778028189,0.6889809898519171,0.0380648611482485,0.0,0.0451188611737142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404140723480651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.715356776284648,8.190623640948845,1270
0,0,0,0,4.2330000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0445401124972503,0.0,0.0,0.0,0.0,0.0,0.0,0.4897024164912171,0.4657574710115325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1177830356563834,10.018965221765102,1432
0,1,1,0,21.658,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0642078024173735,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0600609256772249,0.4568574142618494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.075308010398229,10.646119870001714,1270
0,0,0,0,37.729,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0458209736520677,0.1022218344675157,0.0122084569301459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347757808410399,0.0,0.8049729541092308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4516138272405332,5.033237919305685,1270
0,0,0,0,14.237,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0806138591255279,0.0,0.4455208180439356,0.0,0.319432892455056,0.0,0.0,0.1005158982555136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385265641393631,0.0,0.0,0,0,0,5.703782474656201,8.025846613187731,1270
0,1,0,1,6.1610000000000005,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455825979572409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2092588087551734,9.76305520298829,1270
0,1,1,0,1.418,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.4416673142158687,10.945365366900988,1271
0,1,1,0,9.565,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0940960584431747,0.0,0.0,0.0,0.0,0.0,0.8363868965956388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.1133286853070032,11.060321798540508,1271
0,1,1,0,4.784000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0940960584431747,0.0,0.0,0.0,0.0,0.0,0.8363868965956388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.258110602892216,5.483875347134647,1271
0,0,0,0,4.2860000000000005,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0199687372378926,8.449395164129514e-05,0.0008590218416863,0.0692920815084987,0.0,0.000246440692287,0.0,2.1123487910323784e-05,0.8486502091225306,0.0422399346580107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.370926883988769,7.702318505999754,1756
0,1,1,0,12.614,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2326622044693942,0.1657778257583936,0.067532117024722,0.0,0.0,0.0,0.0,0.0,0.1411259851020188,0.3128576055273671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.9728610833625496,6.976909070854043,1273
0,0,0,0,26.59800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0690757508833922,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.8081658568904594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.808679542384135,9.2027052988442,1273
0,1,1,0,21.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5116000441696112,0.3200088339222615,0.0,0.0,0.133342535335689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1393600318910795,4.963802213588653,1273
0,0,0,0,300.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.1688277304955379,0.0592010951686017,0.0,0.0,0.0,0.0,0.6186863142668958,0.1265513812297399,0.0,0.0,0.0267334788392245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.4076763477598644,7.24329636793417,1308
0,1,1,0,4.3740000000000006,0,0,1,1,0,1,1,0,0,0,0,0,0,0.1135249134117486,0.4017180480779123,0.0323548575151743,0.0405050124024095,0.0,0.0,0.0523987517574842,0.1494290319262028,0.0,0.0,0.186407644913869,0.0,0.023661739995199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.494196696695093,4.573834305678239,1399
0,0,0,0,3.0580000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1379566155922825,0.0230922406724638,0.6104048951087957,0.0827137287275282,0.0,0.0,0.0,0.0,0.0,0.1458325198989296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.650350464302834,9.26654063248936,1275
0,1,1,0,53.115,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7790631227288711,0.0,0.0,0.0,0.2209368772711288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5382104218103114,11.889258374761786,1276
0,1,1,0,9.825,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.3105217525565044,0.0,0.5342945710654775,0.0,0.0,0.0,0.1551836763780182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6836208871790355,8.728834039570648,1671
0,0,0,0,27.543000000000006,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1975629729110027,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.684594975269416,0.0,0.0370860493301451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0427471558267143,12.07994396793091,1279
0,0,0,0,59.408,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0364107643623453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369613316524738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4934759854308776,1.9449096487217297,1409
0,0,0,0,2.0980000000000003,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0198020494526631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9383765257230792,0.0418214248242576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.253393186893761,5.493637409127648,1281
0,0,0,0,3.985,0,0,0,0,1,0,0,0,0,0,0,0,0,0.194819746670997,0.592895420591101,0.2122848327379019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.805573007611216,9.02024721437213,1281
0,0,0,0,21.276,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5373409596364214,6.349418672545095,1287
0,0,0,0,45.276,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496118444757444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.872991074454388,7.8210041892040785,1287
0,1,0,1,6.4190000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986685628815929,0.2684390554888066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.9626267870880008,9.340626780329536,1292
0,0,0,0,11.2,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.3563383392226147,0.0312555212014134,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.1480454946996466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.67549021699492,12.009400252304998,1298
0,1,1,0,29.809,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0756357489768392,0.0,0.0,0.0239654064567667,0.0,0.0,0.0327700883941441,0.86762875617225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0173001451419865,7.274043566307069,1300
0,1,1,0,19.501,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2163542424857111,0.0746417363704702,0.0378727313947521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6711312897490664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,5.703782474656201,7.856890670885374,1301
0,1,1,0,24.279,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0819614137377575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8788692718398899,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.174310343859983,7.466444923893763,1304
0,1,1,0,39.791,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0600609256772249,0.0,0.0,0.939939074322775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,5.703782474656201,9.179744763436696,1304
0,0,0,0,8.113999999999999,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5000828180212016,0.1683911219081271,0.0,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.1365558745583038,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.2008929423793899,10.471421590558776,1319
0,1,1,0,13.764,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.2747901943462897,0.351264355123675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.1082045053003533,0.0,0.0,0.0,0.0,1,1,0,2.3206214554801443,6.163026341380658,1307
0,1,1,0,5.755000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2998662172939875,0.0772402171396227,0.0266279039851809,0.0,0.0,0.1778924078314337,0.0,0.0,0.0455825979572409,0.372790655792534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.083010281661052,10.886921024125122,1307
0,1,1,0,22.437,0,0,1,1,1,0,1,0,0,0,0,0,0,0.1913520490480801,0.0766581595235999,0.0,0.0332130599313561,0.0,0.0,0.504485317844466,0.1942914136524977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0048526846887635,4.576194413751518,1307
0,0,0,0,23.788,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.589243498817967,0.0,0.0,0.0371967151922359,0.0,0.0,0.0440898345153664,0.0,0.0,0.2724337439343038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1139152292317016,10.435776365278748,1308
